Gmatria	Word
131	אציל | כאלף | הסוס
132	ואלמנה | לבנים | לאלהינו | וסוס
133	גפן | המגפה
134	ונלחם
135	ולידעיה | פנה
136	ויען | ועני | צום | ממנו | מפיו | ועין | קול | אמצה | עינו | יענו
137	מצבה | בפיהם
138	ולבנים | לבנון | הגפן | צמח | בקול
139	חננאל
140	סף | ונלחמו | עניי | פני | לעם | עיני
141	הצום | ימצא | צאן | יחזיקו
142	והחזיקו | ויענו | וצום | בעיני
143	והלבנים | וליוצא
144	לקוח | חלקו | ולבנון | וחלק
145	מהלכים | המק
146	הצאן | עונך | כסוס | הצאים
147	צואים | ואסף
148	יצמח | חצים | כמגפה | נחמים
150	עמם | מימין | ולקחו | וכלפיד
151	אפסי | יצאים
152	בנימן | בכנף | הנצבה | ועיניו
153	למלחמה
154	מחציו | וחצים
155	עליהם | עפה | נקה | וספדה
156	קנאה | יוסף | וספוד | וספדו | מעליו | ציון
160	מצל | כסף | עיניך | נעם | נפל | עמים
161	לעבדיהם | כצאן
162	היוצאים | בעמים
164	ינחמון
165	עליהן | העמים | קללה | הכסף
166	וכסף | וצידון
167	ואענם | במצלה
169	העמדים
170	עינם | עמכם | לפני | מעליך
176	סוסים | לפניו | עציו
180	עינים | מפני | ככנפי | מניף | מקלי
181	הלעולם | הסוסים | ממציא | אמצים
184	פקד | מקדם
185	עמסיה | הפנים
186	לציון | מקום | נסעו
189	אפקח | המספד
190	למען | מקים | לפניך
191	אפקוד
192	והאמצים | ולציון
193	ויזעק
194	יפקד
195	מעליהם
200	קלע | ולמעדים | כנעני | כנפים
202	בקיץ | בעיניכם
203	ונאספו | גר
204	כמספד | צדיק
205	אדר | גבר | הר
206	ראה | דבר | ממעון
207	זקנים | אור | ובצדקה | בכנפיהם | רבה
208	רבו | וארא | ארז
209	אחר
210	ההר | חרב
211	והר | גבור | הדבר | יאר
212	בעצים | דברו | ודבר | וראה
213	ואראה | חרה | זרו | וראו
214	ורבו | ירד | רוח
215	הבחר | קניהן | לפניהם | הקדמוני | הקנני | רחבה | יהוצדק | מעמסה | הרי
216	ובחר | יראה | דברי
217	העצבים | יראו
218	ההרגה
220	בירח | טהור | ורוח
221	ורחבה | והורד
222	ברוחו | ידברו | אראך | רכב | וידבר
223	הבריאה
224	רוחי
225	הטהור
226	ברוחי | ארכה | צפון
227	ברכה
228	ורכב | ונבקע | ברוך
230	צניף | כחרב
231	ואחריו | צפונה | כגבור
232	רכבי | לרב | חדרך
233	הבכור | אקבצם
234	ורכבו
235	צפניה | הצניף
236	בדרכי
237	ברכיה
239	ואקבצם
240	בארזיך | ככר
241	אמר | זרבבל
242	זכריה | מרב
243	וקפאון | ברכיהו | יזכרו
246	ומעלליכם
247	ואמר | יקפאון
248	מבור
249	ורגם | מטר | רגליו
251	והמר | יאמר
252	רבים | וראמה
253	ואמרו
254	חמור | וחרם
255	מזרח | ומטר | אדרים | הרים
256	ומעליליכם | ככיור | דברים | עצומים | ברדים
257	ויאמר | להחריד | נזר
260	מזרחה | רני | ההרים
261	הדברים
262	וכמעללינו | הנזר
263	ויאמרו
264	אחריהם
265	והחמור | כהמר
266	בחורים | וההרים
267	והקוסמים | והברדים
268	יהרגן
269	במרכבה | הירדן
270	סיר | קצף | האחרון
271	לאמר
272	ערב
273	ארבע
275	כגברים | ובמרכבה | בחריהן | רעה
276	ארעה | וקצף | יסור
277	זרע | ויראני
278	ארבעה | ועבר
280	ערי | בארבעה | רעי | עיר | עדרו | הרעה | יער
281	הסירו | רעהו | אסירי
282	וארעה | יעבר
283	אעביר | ברעהו | יגער | עזרו | זרעו
284	וארבעה
285	העיר
286	יעור | עורי
287	ממזר | בהקציף
289	ויגער | הפרד | זרועו
290	רץ | צר
291	ארץ | ירפא | אצר | ועריה
293	בארץ | כארבע
295	פריה | הצר | הריעי | צרה
296	ובחרף | הארץ | רמון
297	כערבה | הרביעי
300	רעל | ברחמים
301	שא | ומנהר | אסיריך | קרא | אש
302	והארץ | קרב
303	יזכרוני | הבצור | באש
304	ורחמים
305	לרעה | להרע
306	המנורה | ויצר | ורעיך | אשה
307	קראו | הבציר
308	שדד | ואשא | חצרי
309	ואשב
310	בקרבו | כדרכינו | וחרוץ | דקרו | היצהר
311	ישא | שבט | היוצר | בשדה | יקרא | איש | לרעהו
312	חדש | ישב | השוא | מעבר
313	לזכרון | אשיב | שדדה
314	שדדו | ושבו | שובו | בחדש
315	להפר | היקר | ואשוב
316	האיש
317	ואיש | ושבט | הביש | יקראו | באשדוד
318	יבשו | וישב | יבוש | ישבו | יושב
320	ערים
321	שבטי | ודקרהו
322	בעמיר | כברק | ישבי
323	וישבה
324	בקרבך | וישבו | ואזרעם | השיגו
325	הרעים | להפיר | הנער
326	לרמון | נעור | יאשיה
328	וישבי | כחש
329	והבישו
330	וישובו
331	ומכריהן | מארץ | אפרים | כאיש | ורעיהם
332	לבש
334	מדרכיכם | בעורון | וכבשו
336	מצור
337	שאלו | ומארץ
338	שלח | במצור
340	שם
341	מאש | משא | לאיש
342	בשם | שבלי | לחדש
343	והלבש | גשם
344	ובשלו
345	ואשלח
346	ומש | מקור | שמו | ושם
347	ושלוה
348	הגשם | ומשב | ילבשו
350	קרן
351	נשא | אשים
352	ושמו | בשן | בשמי
353	נגש
354	ושמח | ובשמו | וישלח
355	שנה
356	ויעירני
357	יאשמו | בשנה
358	ולישבי
359	וילבשהו | נוגש
360	ושמחו | שלל | שני | כפירים
361	אנשי
362	ונקראה
363	החמשי
364	ושמחי | השטן
365	השני
366	וישלך | ישימו | שניו
367	כמזרק | ואשליך | הישבים
370	כעפר | בחמישי | והשטן | ורחוקים
371	מאפרים
372	וישימו | עשב
373	ואנשיו | החמישי
375	עשה | לשמה
376	השליכהו | עשו | מנעורי | שמאלה | שלום | ומשל
377	שמאול | שבעה | ואסערם
378	לבצרון
380	שללך | מצרים
381	השלום
382	שמאולה | ושכנו | ומשלו
383	ושבעה
387	אושיע | והשלום
389	להשמיד | ולשמחה
390	שמים | כצרף | יפרק
391	יהושע
393	ביהושע
395	משנה | השמים | שפטו | לשטנו | נשמה
397	ויהושע | והושיע | השביעי
398	ולשונו | שלחני
400	נשים | ובשביעי | שנים
401	אנשים | והשמים | את
402	בת
403	אבקש
404	קדש
405	המריקים | הנכשל | שניהם
406	אתה | הנשאים | ושנים | ובמרחקים | בבבת
407	אתו | ואת
408	זאת
409	ובאת | אחת | הקדש
410	קדשו | שמע
411	אשמע | אתי | והנשים | ופרסיהן | ונשיהם
412	בית | יבקש
413	הזאת
414	בבית | משוטטים | תאהבו | יתד | וזאת
415	השמיני | השללים | הצערים
416	שמעו | שמוע
417	הבית | כמזרקים
418	ביתו | ובית | חטאת
420	תהיה
421	תהיו | אתך
422	שבעים | ונשסו | ביתי
423	תחיה | הקשיבו | בהיות
424	ויבקשו | והבאתי | וחטאת
425	השמעי
426	מושיע | והשפלה | תוך
427	הנשבע
428	בתוך
429	משפט
430	תכהה
431	בשגעון
432	ועקרון | תכחד | ונושע | לבקש
433	בתוכה
435	ומשפט | תגבל
437	והושיעם | תגדל
438	ולבקש
440	נפשי
441	אתם | מאת | אמת
442	לבית
443	באמת
445	הכיתי | אדמת
446	האמת
447	ואתם | ומאת | אותם | להקשיב
448	לחטאת | בתוכך | חמת
449	כזויות
450	לידות | ודמשק | מתי | המתה | תלך
451	תאכל | אדמתו
452	והאמת | וישקלו | לביתי
454	ותחיל | חומת | קדשים
456	השאננים | משמוע | וילדות | תאנה
457	ותאכל | הבתים | תאכלו | אתנו
458	ותבן
460	יתן
461	אתכם
462	הזתים | ויתום | וכלתו
464	תדין | דלתיך
465	השמעים | הייתם
466	התהלכו | שמענו | בהנבאתו | יתנו
467	זיתים
470	יללת | נפשם
471	המכות | והייתם | יתהלכו
472	הזיתים | בעת | ויתנו
473	אבתיכם
474	לחלות
475	עתה
476	מלקוש
478	תלחם
479	אבותיכם
480	ולחלות | ללכת
481	ועתה | מלאתי
484	וחניתי | ידעת
487	אשקלון
488	לבנות | פתח
489	סביבתיה
490	וידעת | להתהלך | וחלמות
491	מהומת | הסכות
493	והנכחדת | ואשקלון | להבנות | כאבתיכם | הנכחדות | פתחה
497	זממתי
498	משחקים
499	צבאות
500	נתן | כתף | תימן | לעת | שר
501	אשר
502	בשר | מולכות
503	בראש | בתמהון
504	מנחתו
505	התימן | תעלה
506	במחנות | ראשה | תאכלנה
507	ראשו | אשור | יצאות
508	ובשר | בשרו | נחמתי | ברוש
509	והנחלתי
510	חוצות
511	הראשה | ועלתה
512	ושקציו | היוצאת
513	יוצאות
515	מכנתה | שרוט | זנחתים
516	צויתי | התקוה | ובחנתים | התהלכנו
517	הוצאתיה
520	שכר
521	כאשר
522	זעמתה
523	מגפת
525	ישרטו
526	ושכר | מופת
528	מפתח
530	עמיתי | וידעתם | שכרי
535	העתודים
538	נפתח
540	תמק
541	ישראל
544	פדיתים | ולקחת
547	מהתיצב
550	נסתם | לדריוש | שמיר
553	ומאשור
556	ונסתם
557	ואספתי | ונשאר
558	שחרים | בראשנה | חרשים
561	קנאתי | הראשנה
562	הראשון
563	השחרים
565	קטנות
566	מצלות | ועצת
569	וזקנות
570	תחזקנה | ותחנונים | צמתם | עשר | שער
571	יורשנה
572	מצולות
574	בבקעת | מחלצות
575	הרעש | עשרה
576	מקלות
577	ואעשר
580	יתקע | הרשעה | למישר
586	ירושלם
588	בירושלם | בשופר
590	צמתני
592	וירושלם
595	השמרים | העשירי | תמקנה
600	שקר
601	תרא
605	אדרת
606	הראשנים | אשרקה | דברת
608	רבות
614	רחות
616	יותר | ויתר | התורה | לירושלם
617	תבצענה | ותירא | תיראו
618	ברחבות
620	עשרים | שנער | רוחות
621	ראיתי | וגברתי
622	ורחבות | בריתי
626	מירושלם
627	ברחבתיה
630	לשקר | יכרת | כרתי
631	אכרית
632	בריתך
634	דרכתי
636	יכרתו
637	לראות
640	למשער
641	והכרתי | תפוצינה
642	בשעריכם | מוצקות | ותפוצין
645	השמש | אדרתם
647	ואמרת
648	תרחם | לזרותה
650	שרקים
651	אמרתי
661	הנותר | וגברתים
665	נרתיה
668	מרכבות
670	רעת
676	ורעת
680	קצפתי | שלשים
681	ונכרתה | רעותה | הסירות | והסרתי
685	עטרות
686	לששון | לנרות | ותפר
687	העברתי | הרבעית
690	והעטרת
693	פרזות
696	מנורת
698	רחמתים | ותצבר
702	תשב
704	שאגת
707	תקראו
710	שתי
711	קראתי
712	תיבש | ישבת | ושתו | שבתי
716	תחשבו | יקרות
718	יושבת
720	יקרתי
723	והשבתי
735	התרפים
737	לקראתו
738	בסערות
746	ושמת | שמות
748	שלחתי
750	שתים | עפרת
751	נשאת
752	בשנת
755	השתים | העפרת
756	קרנות | ומשתי
758	נחשת
760	שנית
761	שנאתי | הקרנות
762	ותשאנה
765	השנית
775	והושבותים
776	תעשו | ושמתיך
777	תשכבנה
778	ושבעת
779	והשיבותים
785	התשעי
786	לשנות | ושכנתי | ועשית
788	תשגלנה
790	עשיתי
796	ותקצר | משנתו
800	קשת
806	לעשות
808	תחת
810	לעשתי
815	ושקטת
816	ושפכתי
823	תחתיה
826	וצרפתים
828	משפחת
832	וכתתו
834	משפחות
838	בתלות
839	המשפחות
846	תמות
850	תתן
857	אתנות
860	נתתי | סררת | פלשתים
866	משענתו | ונתתי | תשמעון
870	ומתחתיו
876	תעשקו
892	ועוררתי
911	שארית
916	ותתהלכנה
922	ותירוש
940	תשמר
941	לשארית
962	הנשארות
963	והנשברת
968	והנשארות
990	פרשתי | משמרתי
1022	מתנוססות
1030	שלשת
1045	השלשית
1051	והשלשית
1081	תפארת
1087	ותפארת
1106	תשתו
1107	תשאות
1146	צנתרות
1149	להשתחות
