Gmatria	Word
65	הין | אדני | יהלך | מכה | היכל | חזים
66	יכלו | חחים | הונה | כמו | האיים | האין | יטמאו | בדמך | יון | יוכל | בבגדיהם | ונגבה | כאמה | וכלי | ילכו | והנה
67	ואמך | יאכלו | לבלה | מזבחי | ואין | אוליך | ואני | בניה | טובים | הונו | טחים
68	ובין | לחל | חיים | חכם | הנביא | בחחים | ובני | חלל | והמזבח | איביהם | בניו | זונה | חילך | ודחן
69	ואבני | הידים | ודדנה | כמבוא | ובחגים | מחאך | כדמה
70	בחילך | אטילך | ההין | נוטה | ונטה | באזני | ככל | ההיכל | חבליך | החזים | בחיים | נהיה | כן
71	יונה | בזזיהם | הגלגל | לאיל | כגחלי | כמהו | ומובאיו | מלא | גבוליך | אלם | חזון
72	אחוזים | יוכלו | החטים | וגלגל | ביין | ולאלה | ויכלו | ויון | יזנה | יונו | מכבדו | לבם | בסוד | ויטמאו | הטחים | זבחיהם | ביני | הזדון
73	חכמה | נביאי | חסה | הגינה | יזנו | ובניה | בניהו | החיים | כאבן | ויכלאו | גללי | נחיה | כגן | הזונה
74	בלבם | עד | דמיך | חללו | והנביא | לדם | סביב | וחילך | מידך
75	ואביון | נטוי | אחוס | ויגון | וידיהם | ההללה | להם | כהן | בגללי | הכן | ובטחים
76	וההיכל | אמלה | והחזים | ניחח | לבדם | חחיים | בדמיך | עבד | וכן | וחבליך | ויין | אלהם | מלאה | החזון | וגביהן | מאלה | מלו | בעד | האלם
77	אולם | ואלם | ומלא | מלאו | אמלאה | ולאם | עז | חטין
78	נכח | יסבו | לחם | הביאני | ובגנזי | והבניה | מאהביך | נביאיה | חללי | ועב | מלח
79	כמבואי | למבוא | גלולי | מבגדיך | כגוים | עזב | ובאלם | אחמל | לגליו | ויבאני | מלט | למוג | ידיהן | וחללה
80	יסדו | כליך | כזאבים | ימיך | בהביאכם | לכל | עוד | הכהן | גבעה | עגבה | ועד | בלחייך | המלה | וכדמי | ככלי | וחללו | נטויה
81	בידיהן | וכנה | אף | להבדיל | והילל | כסא | חלחלה | והנך | עבדה | מגבול | הונך | בטנך | ולמה | ואדע | והכן | עוה
82	בעדו | בניך | מבלי | עזה | עבדו | האולם | ומלאה | ובעד | בינך
83	הניחי | יאזניה | הגלילה | המגלה | ומלאו | באף | ואלמו
84	מדם | יניחו | חלליו | לחילו | מאוזל | מוכיח | נכחו | ולחם | עדי | ונביאיה | עזבה | למטה | לחמו
85	אחמול | וחללוה | מהם | חללוהו | ואחמל | להן | פה | לכלה | גלוליו | לטמאה | הודע | עזבו | כסה | והניחו | דנאל
86	כללו | כוס | העבדה | אלהים | לנו | ולכל | הכסא | לאכלה | בידכן | ליום | בעדי | עבדי | ועוד | אליהם
87	ימלאו | ואלמי | והעבד | ואף | נבלה | ואודע | ובגלולי | לאכלו | ואנכי | למזבח | לבנה | ואינך | וימלא | לאכול
88	ולבן | הגיע | אזניך | לחמי | נחל | כזונה | כהנבאי
89	לנדה | ואבניך | ימלט | ביזע | והמלח | ויביאני | ואביכן | וחכמיה | לגוים | למבטח
90	וילמד | לכם | ולחילו | מים | מן | הטעו | כליל | חבלים | ממי | פי | ולמטה | לגאון | גאוניך | ויניחו | להנה | מכל | כהניה | וידע | עדיו | ויחללו | מדמו | ידעו | כלם | מלך | הגלבים | יודע
91	אפי | אלהיהם | נאם | ומהם | האלהים | מאכל | אודיע | הילילו | לנוה | העביד | הוניך | כסאי | בגלומי | הלוים | בכזבכם | אילים | מלאך | וחללוהו | אליהמה | צא | כוסה | ויהלם | והכין
92	במים | ועבדי | לבני | מגדליה | בפי | בחבלים | ואכסה | מחמד
93	ואילמו | נביאיך | באפי | גדפו | ונבלה | לאחדים | הנחל | נחלה | ואלמיו | מגן | באילים
94	ואזניך | דמים | ממטה | ולחמי | ונגלה | כלמד | מידם | חוף | הימלט
95	המים | מהן | וטף | יכסה | מהלך | הנם | להיכל | ואחללך | יפה | מטמאה | מלכה | בנחלה | ויאזניהו | המלך | דניאל | זבולן | מנגב | להכיל
96	ובאזניך | מהומה | ומים | לגלגל | חלבון | ופי | בצד | וידעו | יומם | וכליל | ומכל | אליהן | איפה | כיוני | האילים | מיום | ומן | ומלך
97	צאו | נזם | טפח | יאפו | אמלוך | טבולים | עזך | והלוים | ככביהם | לנגיד | ואילים
98	ואצא | ולבני | ינחל | חנם | חכמיך | לבניו | מנח | פטדה | לחמך | ובמים
99	מובאים | הדמים | נוחלה | מגוים | אנחם | אפיח | ונבהלו | ומגן | לסוג | אגפיה
100	לכן | אגפיו | מהנה | מלכי | יפי | ימים | על | ממך | המנה | מכם | כף | ונחלו | והטף
101	יצא | הודיעו | המהומה | ואעדך | אפך | ופוט | נוהם | לאלם | המון | האיפה | והמים | והנם | מאין | אליכם | אינם
102	צבי | מבני | בימים | ואיפה | בעל | מבין | בכף | בנים
103	יעבדוהו | לסיג | להניח | מנחה | לנביאי | ואילמיו | צדדה | מחנה | וגמדים | וטפח | המנח | נגן | עגל | מנביא
104	ונחם | וכובע | לחללו | ופחי | וגדופה | חוץ | סדם | מדמך | ובוץ | ואוצא
105	לכנה | ציה | והניחוך | לכהן | מלכיה | עלה | הימים | בגעל | הסכך | נטמאה | הלכים | הפך | הכלים
106	המונה | מימיו | וייף | יצאה | עול | אעלה | יויכין | בחוץ | המלוכה | אלהיכם | וחלונו | ועל | וכף
107	יאכלום | יצאו | ויצא | יוצא | מלאכיו | ובגלוליך | מאסו | ואכסך | זנים | הבנים | והכלמו | ואסכך | בניהם | הוצאה | המונו
108	מאזני | ומבין | וצבי | מחלל | הנבאים | ובנים | אזנים | ללחם | מוסב | אוציא | מבניו | קח | בעול | מזונה | חצי | ביפיו | מלחיך | חמס | המנחה | חיץ | למלח
109	קדה | נאנח | ומנחה | קט | החוץ | געלו
110	ונחמו | פיך | העלה | כפי | עם | עלי | ונמחו | כלכם | יכסך
111	אמכן | הסוכך | עולה | אלף | ועזבוך | העלו | כאפי | לאילם | עלהו
112	היוצא | וכסוך | בפיך | בנין | ויכלמו | הגלעד | הוציא | מלבם | וקו | ויסיכו
113	סגים | סבאים | יגיעך | ולאלמו | לחמלה | והבנים | המחלל | החמס | ובניהם | ויצאו
114	ונבנו | מסביב | צדך | דיק | החוצה | אגפיך | הבזק | חמסו | בעולו | וחק | יחצו | עמד | מדע | והמנחה | וחצי
115	עליה | יעלה | הימין | העם | הימני | אנחנו | מכהן | חזק | הנני
116	ועם | העולה | וחלוניו | ויעל | יעלו | ממלאה | לעבדי | המוניה | אחזק | ללוים | לאלהים | והעלה | עליו | צחיח | בעלטה
117	ממגדל | נסבה | אדביק | כמבנה | יאכלנו | זעם | הבנין | הוציאה | ואפל | ועלהו | ומאכלך | והעלו | בניהן
118	יקח | חללים | ובעם | חסן | לחמם | הנביאים | לזעוה | מחללי | בימינו
119	פגול | והובנים | מטע | גלולים | סובאים | מעט | לעיט
120	יפיך | יודעיך | ובעולו | חזקה | למלך | בנחמך | ועמד | לכלם | עמי | בחקי | עמדו | וינחמו | סמך | סין | ככף
121	לאילים | הימוני | סונה | אלילים | מלאים | אפיל | והעם | כאפך | ואנחנו | למאכל | המונך | אצל | אינכם | אפם
122	ועליו | בכפך | בניכם | ואפלה | בעמי | ועמו | ביפיך | בצל | ויעלו | ופול | בימיכם
123	ולאילמו | ונסבה | לנחלה | מלחמה | היקח | ולאלמיו | והבנין | חלליהם | גמלים | וביניהם | ובניהן | מעוז
124	ומחמל | ויקח | פלטה | עדן | מטעה | הגלולים | מעטה | יקחו | גלוליהם | המעט | בהוציאי | מידכן | וחיק
125	סללה | כעלה | במלחמה | מדנאל | החזקה | מפה | ענה | עגבים | חזקי
126	ויפל | יפלו | בחוקי | בדקך | לאיפה | עמיו | אלמנה | כסום | עון | בעדן | בגלוליהם | מכלול | יפול | ומימיך | ענו | מפו | סוס | למלאכה | ועמדו | נכנו
127	מלבהן | אצלו | זעמי | עזים | ויאכלני
128	כחצי | בסוס | בצלו | ובניכם | ובחזקה | למנח | מלחים | חקך | בעון
129	והחיק | היעמד | וכמנחה
130	ויעמד | ועדן | יודעם | מהמהם | עליך | יעמדו | מפי | מועדי | יען | הכהנים | עין | ממים | ימינך | עמך | סמכי | סמל | עני | במגפה | לימים
131	העבדים | וחזקי | אצלי | למלוכה | ופלטו
132	מעבדיו | ויולכני | ביען | עונו | כוננו | ואלמנה | ובגלוליהם | ויפלו | ומפו
133	למנחה | מנחלה | והעבים | ולאילמיו
134	הפליט | ובצלו | גלוליהן | וחציך | נדניך | עדיים | לחוץ | בעונו | לצודד
135	מדניאל | פנה | למינה | להפך | ממלכה | ממנה | הודיעם | קהל | החזיקה | ונמלט
136	ועני | והכהנים | אצילה | מעכו | ונף | ממנו | ויעמדו | יכסמו | קול
137	ימלאון | בפיהם | והעלוך | והאלמנה | הנבלים | נאפו | עזכם | אלונים | ניחוחיהם | בקהל | וצמא | במועדיה | אכסנו | אופן
138	וביען | נחלים | חלק | קבלו | וביניכם | לקח | לבנון | הגפן | חלליכם | ויסבני | צמח | מחלליך | מצח
139	פליטי | כמעט | ופנג | וללעג | ונגדעו | ומלחיהם | גלוליכם | הדלק
140	קם | סף | בלבנון | ולחוץ | מימים | קהלה | מלכים | עלם | פלטיהו | לנס | מכסך | והעמידה | פני | לעם | ממני | מעל | עיני | הפנה
141	אסף | לעולה | מלאכים | והנסך | וקהל | ונטעו | הקלו | אצילי | צאן
142	וקול | האופן | בצים | סוסיו | קולו | להוציא | בפני
143	זנוניך | אבקם | לסגים | ואופן | צמחה | היצלח | הלבנון | ובקהל
144	לקחו | לעמד | לקוח | ולקח | ויניחני | קדם | מחוץ
145	הממליך | עיניה | הצן | מימיהם | מלכיהם | יפנה | הסף | פניה | יכסנה | צנה
146	יצילו | הפונה | מעלו | כעון | ופני | לצחיח | קום | פניו | יעבדני | נכלמו | ופלטיהו | עולם | סלון | וסף | ומעל | מעול | עיניו | ומעיך | הצאן
147	ולעולה | מוצאי | צאנו | ובגלוליכם
148	מחמס | במעלו | וקולו | חפני
149	לעמדה | מהחוץ | גלוליכן | אצמיח | מחוצה | קדמה
150	מעלי | לחזקה | עילם | וחלונים | לעמי | בחצים | נפך | נסיכי | נטמאים | ספי | מימין | כעמודי | כנף | כעס | ולקחו | כעין
151	ולחזק | אכעס | ומימיהם | ומלכיהם | נוצה | צאני | וצנה | יצאים | קומה | אספי
152	האספו | בנפך | ועיניו | בפיכם | בנימן
153	למלחמה | באנק | מחקה | בקומה | עגלים | כגפן | הפסח | ואקום
154	ויצמח | צדני | קדים | מצדך | לגלוליהם | ואוציאם
155	קהלך | כפנה | והחלונים | עליהם | לכהנים | ומחוצה | קנה | נעלה | מעליה | המנכם
156	יחזקאל | עוף | בעמדם | ונמס | ובחצים | מעליו | יוסף | האנק | כקול | צוני | עוניך | הנוצה | ציון
157	יוצאים | זקן | בקנה | ונאק | וצאני | וקומה
158	מצחך | החצנה | כצמח | חקים
159	קדימה | ומוצאיו | הקדים
160	עמים | מצל | לעין | קלל | פניך | סלע | כסף | עיניך | עץ | נפל | צידון | הקנה | כנפי
161	הקנאה | כצאן | והקים | אצלם | מאצל | העוף | וקנה | אלפים | עממהו | העלימו
162	בעמים | ובעמדם | ועוף | בכסף | בנפל | בעיניך | וקנאה | בצע | בעץ
163	לגפן | מזנוני | מעוזם
164	ומחיק | הקדימה | החצונה | הנאנחים | עמדים
165	העץ | עזבוניך | קינה | וקדימה | העמים | חזקים | עליהן
166	ונפל | עמון | מעון | נפלו | עלינו | הקונה | מצלו | ועמים | וכסף | מוכנים | לקול | עונם
167	כמוצאי | בעזבוניך | זקני | ואמנע
168	החיצנה | חמניכם | בעונם | חפניך
169	החיצון | ועגילים | הקטנה | הלפדים | וסגנים
170	מימינך | עליכם | ועמדים | מעליך | ענן | מנף | עצי | צלמי | לעיני | עמודים | מעני | מעין | לפני | למעל
171	ועזבוניך | ועצה | ונקטו | ונפלה | העליון | ומעיהם | נאצל
172	ובחיצון | בעצי | ונפלו | בענן | במכללים | במועדים
173	ויוצאני | וזקני
174	החיצונה
175	לפניה | מפיהם | צפה | נענה | מפנה | למעלה | מחזיקי | למצודה | הענן | פצה
176	סוסים | וכסמים | וצלמי | לפניו | עממוך | העליונה | ולפני | מקול | לעולם
177	זעק | זקנך | ואנעלך
178	ובמקל | ויקנאהו | מצחם | ובמועדים | מלבנון | בקולם | והוציאני
179	אחפץ | בבקעה
180	עינים | פנים | לקים | מפני | ספם | עינן | צץ | הצפה | עליכן | מעלם
181	נמצא | מהמונם | ולמעלה | מאסף | והענן | לצאני
182	הבקעה | וקוע | להוציאם | בכנפיך | יעקב | במעלם | בצעך
183	החפץ | ויוציאני
184	פליטיהם | וקובע | ויקחני | מספד | מקדם | לקדים | ואזעק
185	הנקל | פניהם | הפנים | נסכיהם | עיניהם | עלפה
186	מעולם | ומכנסי | עונכם | יפצו | והצפה | עינון | ונעליך | מקום | ליוסף | ינצלו | וממעל
187	בעיניהם | נאופים | ואפיץ | בפניהם | אופנים
188	חלקים | במקום | ונקביך | נלקח
189	באופנים | קטף | קפדה
190	כענן | צלע | כנען | למען | קץ | פקוד | ולקדים | לפניך | אקטף | עינכם | מפכים | לעץ | נקם
191	אפסים | המקום | ופניהם
192	האופנים | בפנימי | בנקם | קבץ | ולעוף | המוצאים | אופניהם
193	החלקים | ובהפילכם | אקבץ
194	צדק | צמידים
195	הקץ | הספים | הצלע | לקינה | מקנה | הפנימי
196	ונפלל | ועינכם | ועציך
197	בנקמה | בהפיצי
198	והאופנים
199	פליטיכם | מהקדים | ויזעקו
200	יצק | פניכם | מעמים | קסם | קנים | צדוק | המקנה | עיניכם | כספם | כנפים | ענף | עצם
201	מאצלם | וקלסה | אפיקי
202	ונקמו | ונמקו | בפניכם | בקסם | רב | בצעם | בעצם | וקוץ | מוצאיהן | וסלונים
203	ברא | הקבצו | גר
204	בקבצי | ברב | צדיק
205	הקסם | הכנעני | הכנפים | לצפה | וצדקה | הקיץ | כנפיהם | להצילם | מעיליהם | הר
206	ראה | דבר | עצמו | קננו | וקסם
207	אור | ראו | מזקני | גדר | להבקע | אדבר | בהר | רבה
208	ורב | האבר | חר | בור | ארז | ארבה | וארא | בדבר | הרג | גרה | הגר
209	הצדיק | באור | רדה | וברא | אחר | רבבה
210	מעליכם | נפלים | ההר | מלפני | רחב | דור | עצים | וצדיק | בהרג | הקדמונה | חרב
211	הראה | ארוד | יאר | וענפה | גבור | הדבר | וכנפיהם
212	הרבה | ודבר | וראה | ריב | ליעקב | הזקנים | בחרב | וינקמו | בצען | ברחב | זהר | רזה
213	הארז | ואדבר | ואראה | אורו | אזרה | הרבו | וגדר | וראו
214	בדברו | טהר | ובדבר | הורג | רוח | ורבו | הרגו | אזור
215	לעיניהם | כנפיהן | החרב | לפניהם | להפיץ | העצים | הנפלים | אדיר | הקדמוני | חרבה | לפנימה | עצמיה | מלמעלה | אטהר | ואחר | הרי
216	וחרב | רחוב | בחור | דברי | וקנין | ומכספי | ברוח | אריה | מפצו | ורחב | יראה | חברו
217	בהרי | וארוד | וירא | בריה | לאופנים | והדבר | טבור | יראו | מבקעה | ברגזה
218	ריח | וקוננו | יהרג | בדברי | והרבה
219	וחרה | הרוח | יגור | אחרי
220	לנקם | רך | בחרי | הגזרה | חרבי | ירדו | העמקה | בריח | כקסם | לקלס | וירד | החרבה | עמקי | לצלע | ורוח
221	ורחבה | יאיר | האירה | והרחב | הריו | ואחור | וחרבה | בהדרי | אפיקיך | וטור | ארך | יארי
222	ורחבו | ורביד | ידברו | רכב | ויראה | כבר | יורו | וידבר
223	ובהרי | וקוננוה | הבריאה | וחגרו | ויראו | בארך
224	ויחר | גוריה | וירח | יהרגו | וחרדו | רוחי | ירדי | ובדברי | אחריה | יחרו | בחדרי | טהרי | דרך
225	מפניהם | ואחרי | החריב | נקעה | הצפן | אחריו | הכר
226	והרחבה | נפצו | חבריו | והגזרה | כור | ובריח | צפון | יחרבו | בדרך | וטהרו | במפקד | וירדו | בחורי | כקסום | ונעליכם
227	יחגרו | ארכו | יאריו | וארך | חגורי | בהורדי | זכר | ברכה
228	ורכב | לצחק | הבראך | ואראך | ברוך | כרוב | הרגך | יחרדו
229	הדרך | ויזרו
230	מקץ | ירך | לקסם | יורדי | וברכב | ודרך
231	הבדרך | ראיך | הצפון | כארי | והיעצים | צפונה | ומפניהם
232	והורדהו | מקבץ | וצפון | ממקומו | רכבי | יבכר
233	וארכו | רגל | הכרוב | לגר | והזהיר
234	לצדיק
235	ברגל | מקצה
236	כאזרח | צפוני | הצפונה | יקוסס | דבריך
237	יארכו | והצפון | ואפקים
238	לארז | בכורי | ובדרכו
239	וזכרו | גורל | ורגל | ברזל | הדרכי
240	נמקים | מר | מצדקו | הנקהלים | פעמים | ספק
241	אמר | מקצהו | יאריך | ארם
242	לראוה | מרב | במר
243	באמר | רגלי | יזכרו | באפיקים | גמר
244	לרוח | צדיקם | דרכך
245	מהר | ואחריך | רמה | וברזל | אדרם | לחרבה | מרה
246	ומעלליכם | ממקומך | אמרה | האמר | ורם | ומקסם | מדבר | יורדוך | מראה
247	מזקנים | ואמר | וההראל | מרבה | אמרו
248	רחם | אברהם | במראה | חמר | בעופפי | במדבר | חרם | לריח
249	לטהרה
250	מחרב | מרי | מרדו | ימר | הרמה | עצמים | קדמונים | דרום | למענכם | מבחר | לטהור
251	אמרי | בטרם | המדבר | המראה | יאמר
252	מראהו | ומדבר | רבים | ומראה
253	ואמרו | והאריאל | באמרי | החמר | והאראיל
254	דרכיך | ומהגר | מרטה | רוחם
255	העצמים | הרים | נהר | ורגמו | המרי | הדרום | ברגלך | להכעיסני
256	וקסמים | בדרכיך | לצפון | דברים | מברחו | המדברה | וברמח | וירם | נראה | האמרי | צפועי
257	לרכבה | ויאמר | לזכר | בנהר | להזהיר | יאמרו | הרבים | מאורי | להחריד | זרים
258	נחר | הגרים | לכרוב | חקקים | ארזים | חרן | מגריה
259	מאחרי | ובאמרי | ראובן | מטהרה | אחרים | מגורי
260	וימרד | אמטיר | המדורה | בחרמי | ענפכם | צפיעי | מרוטה | רכלי | ההרים | רכיל | רחבן | סר | כדרכיו | קלקל
261	והקסמים | והרים | דבריהם | גבורים | יארים | אמרך | מריאי | הרימו
262	וירמו | מחריד | ירומו | הזרים | והנאנקים | במעמקי | וימרו | נזהר | בסר | הנורא
263	נזרו | רגליך | ויאמרו | הזמורה
264	ירדים | מדרך | חרון | חורן | וארזים | דרכם | אחריהם
265	ברגליך
266	דברכם | מברחיו | כמראה | בדרכם | מצפון | הראני | בהרוגים
268	הסגר | וירומו
269	סגור | הירדן | וסגר
270	נכר | טהורים | מדרכו | סיר | כרים | חרבכם | רע
271	לאפיקים | בסוגר | וסרה | לאמר | המוכר
272	בכרים | עבר | וכמראה | ברכים | רעב | ערב
273	יסגר | ארבע | וינזר
274	אגרע | רוחכם | כדרכיך | בערב | דרכים | ברעב | חרוני
275	בארבע | הרע | הסיר | רעה
276	לרום | רעו | ימכרו | ארעה | למראה | דבריכם | עור | ומדרכו
277	הכרבים | והרסו | הרעב | והמוכר | עזר | מזכיר | רבעה | הערב | זרע | ואסיר
278	כרובים | ורעב | סחרי | ארבעה | עברו | רבוע | עובר
279	בזרע | ואעבר | וארבע | גרונך | הדרכים
280	ערי | בארבעה | לדרום | מדרכיו | רעי | עיר | רכליך | ואגרע | הרעה | עדרו | פר | ובערב | יער | וברעב
281	הסירו | רעהו | ורעה
282	בפר | בעיר | הערבה | יעבר | עזרה
283	אעביר | באפר | הכרובים | והכרבים | עזרו | והרעב | זרוע
284	כדרכם | למרטה | מדרכך | יחסרו | סרוחי | וסחרי | ובערו | ועברו | וארבעה
285	הפר | להרים | העיר | היער | מקציהם | ירעה
286	רועי | ירעו | יסירו | ונצצים | ממראה | ופר | ממדבר | מרום
287	העזרה | ורועה | והסירו | רבעיה
288	פרח | יבערו | יעבור | רגליהם | רבעיו | מחמר | וערבי
289	טרף | בהעביר | וזרעו | העטרה | פטר
290	צר | לרס | פרי
291	בדרכיהן | ממאיר | כארכן | פארי | ובזרוע | והעיר | והפר | אמרים | ארץ | ועריה
292	וממראה | ברמים | יעביר | וירעו | ועריו | הזכרכם | עזריה | ופרו | ורפו
293	חרפה | ומהאראיל | העבירו | ואסרוך | עזריו | פגרי | בארץ | והעזרה
294	ארגמן | ברביעי | וברומם | דרכיכם | ולהגרים | ורגליהם
295	פריה | הפיר
296	ארצה | הארץ | האמרים | מראיהם | צור | פריו | ערוך
297	רבצה | ירפאו | ואמרים | הרבץ | וארץ | רצוא
298	צחר | חרמים | סחריך | חצר
299	המרדים | ופגרי | טרפי
300	וארגמן | רעיך | צרי | עריך | רכלים | ערל | בחצר | ברצח | לסיר | וטרפה
301	ובפגרי | שא | פארך | מדבריהם | ארצי | אש
302	ויפרו | קבר | שב | בקר | לרעב | לערב | והארץ | במקצע | ומראיהם | ברק | לכרבים | לעבר
303	והרביעי | אבקר | החצר | לארבע | שבא | רגליכם | באש | וזרעך | בצורה | וירפאו
304	מדרכם | קדר | מגוריהם | בבקר | חמורים
305	שה | ברגליכם | רקה | לרעה | הממכר | המורדים
306	מראיהן | האש | אשה | וערל | ועריך | כנוריך | וצרי | מוסר
307	ומדבריהם | צוארי | הבקר | לזרע | ואש | קורא | השב | שוא
308	קרוב | ובפרך | ואשא | ושב | קברו | וקרב | לכרובים | שגה | שוב | קרבו
309	שדה | ואשב | בקרבה | והחצר
310	כרמים | בשוב | לעיר | ירמס | כפיר | פריך | לפר | שואג | ליער | קיר | בקרוב | ערם | ערלי | ושד
311	לאפר | הנדברים | אריק | ישא | האשה | ארצך | אחבש | שבט | בשדה | ושה | איש | ואקדר | שאי
312	חדש | יבש | מרעב | מרבע | שחד | בקיר | סברים | ודבש | והאש | ישב | יקרב | בשאט | בכפרי | סרבים
313	מארבע | קרחה | בשבט | וקראו | וזרק | לזרעו | בושה | הקרח | אשיב | באיש
314	כדרכיכם | שדי | וקרבו | שובו | בחדש | בשבי | וקברו | בושו | וקרוב | שחו | השדה | רחקו | ושוב | ירדפך
315	להפר | כפריה | הקיר | יקרה | חבשה
316	וערלי | חבוש | מקצועי | יכפרו | ובשוב | נגזרנו | ויקר | כצור | בשובו | רעמו | וקיר | האיש | השבט | אישה
